method;array_type;array_length;time_nanoseconds
HEAP_SORT;3;3500;131986
HEAP_SORT;3;3500;129344
HEAP_SORT;3;3500;131722
HEAP_SORT;3;3500;133088
HEAP_SORT;3;3500;129893
HEAP_SORT;3;3500;128987
HEAP_SORT;3;3500;136695
HEAP_SORT;3;3500;137871
HEAP_SORT;3;3500;132322
HEAP_SORT;3;3500;144733
HEAP_SORT;3;3500;139771
HEAP_SORT;3;3500;137397
HEAP_SORT;3;3500;130701
HEAP_SORT;3;3500;136536
HEAP_SORT;3;3500;137065
HEAP_SORT;3;3500;139484
HEAP_SORT;3;3500;141661
HEAP_SORT;3;3500;139828
HEAP_SORT;3;3500;132699
HEAP_SORT;3;3500;137595
HEAP_SORT;3;3500;145742
HEAP_SORT;3;3500;137696
HEAP_SORT;3;3500;132532
MERGE_SORT;0;3500;199741
MERGE_SORT;0;3500;193581
MERGE_SORT;0;3500;192517
MERGE_SORT;0;3500;192628
MERGE_SORT;0;3500;192116
MERGE_SORT;0;3500;193957
MERGE_SORT;0;3500;191424
MERGE_SORT;0;3500;192103
MERGE_SORT;0;3500;192315
MERGE_SORT;0;3500;192775
MERGE_SORT;0;3500;191540
MERGE_SORT;0;3500;192070
MERGE_SORT;0;3500;203034
MERGE_SORT;0;3500;191657
MERGE_SORT;0;3500;192575
MERGE_SORT;0;3500;191846
MERGE_SORT;0;3500;190711
MERGE_SORT;0;3500;191029
MERGE_SORT;0;3500;191856
MERGE_SORT;0;3500;192956
MERGE_SORT;0;3500;192937
MERGE_SORT;0;3500;191591
MERGE_SORT;0;3500;191849
MERGE_SORT;0;3500;192136
MERGE_SORT;0;3500;193140
MERGE_SORT;0;3500;192205
MERGE_SORT;0;3500;197594
MERGE_SORT;0;3500;197316
MERGE_SORT;0;3500;189636
MERGE_SORT;0;3500;192484
MERGE_SORT;0;3500;190690
MERGE_SORT;0;3500;191911
MERGE_SORT;0;3500;192003
MERGE_SORT;0;3500;191216
MERGE_SORT;0;3500;190722
MERGE_SORT;0;3500;191396
MERGE_SORT;0;3500;190519
MERGE_SORT;0;3500;189362
MERGE_SORT;0;3500;192596
MERGE_SORT;0;3500;191990
MERGE_SORT;0;3500;193417
MERGE_SORT;0;3500;206775
MERGE_SORT;0;3500;191323
MERGE_SORT;0;3500;191129
MERGE_SORT;0;3500;192655
MERGE_SORT;0;3500;190958
MERGE_SORT;0;3500;190433
MERGE_SORT;0;3500;191816
MERGE_SORT;0;3500;190375
MERGE_SORT;0;3500;191199
MERGE_SORT;1;3500;239217
MERGE_SORT;1;3500;238961
MERGE_SORT;1;3500;239583
MERGE_SORT;1;3500;240122
MERGE_SORT;1;3500;239668
MERGE_SORT;1;3500;257005
MERGE_SORT;1;3500;238980
MERGE_SORT;1;3500;238642
MERGE_SORT;1;3500;239496
MERGE_SORT;1;3500;239027
MERGE_SORT;1;3500;239626
MERGE_SORT;1;3500;240178
MERGE_SORT;1;3500;239136
MERGE_SORT;1;3500;239541
MERGE_SORT;1;3500;240064
MERGE_SORT;1;3500;240042
MERGE_SORT;1;3500;238488
MERGE_SORT;1;3500;255744
MERGE_SORT;1;3500;240148
MERGE_SORT;1;3500;239606
MERGE_SORT;1;3500;239569
MERGE_SORT;1;3500;239712
MERGE_SORT;1;3500;240346
MERGE_SORT;1;3500;239022
MERGE_SORT;1;3500;238764
MERGE_SORT;1;3500;238418
MERGE_SORT;1;3500;239730
MERGE_SORT;1;3500;239651
MERGE_SORT;1;3500;240300
MERGE_SORT;1;3500;255742
MERGE_SORT;1;3500;240070
MERGE_SORT;1;3500;238371
MERGE_SORT;1;3500;238701
MERGE_SORT;1;3500;239700
MERGE_SORT;1;3500;241086
MERGE_SORT;1;3500;240018
MERGE_SORT;1;3500;240875
MERGE_SORT;1;3500;238782
MERGE_SORT;1;3500;238743
MERGE_SORT;1;3500;239304
MERGE_SORT;1;3500;240817
MERGE_SORT;1;3500;247287
MERGE_SORT;1;3500;242586
MERGE_SORT;1;3500;240209
MERGE_SORT;1;3500;239577
MERGE_SORT;1;3500;240204
MERGE_SORT;1;3500;239001
MERGE_SORT;1;3500;239426
MERGE_SORT;1;3500;239799
MERGE_SORT;1;3500;239216
MERGE_SORT;2;3500;151016
MERGE_SORT;2;3500;144877
MERGE_SORT;2;3500;141740
MERGE_SORT;2;3500;157934
MERGE_SORT;2;3500;141616
MERGE_SORT;2;3500;142711
MERGE_SORT;2;3500;141143
MERGE_SORT;2;3500;143793
MERGE_SORT;2;3500;143924
MERGE_SORT;2;3500;143035
MERGE_SORT;2;3500;142285
MERGE_SORT;2;3500;144108
MERGE_SORT;2;3500;144536
MERGE_SORT;2;3500;141369
MERGE_SORT;2;3500;150940
MERGE_SORT;2;3500;144431
MERGE_SORT;2;3500;140492
MERGE_SORT;2;3500;143993
MERGE_SORT;2;3500;142974
MERGE_SORT;2;3500;143003
MERGE_SORT;2;3500;141948
MERGE_SORT;2;3500;140519
MERGE_SORT;2;3500;140284
MERGE_SORT;2;3500;146452
MERGE_SORT;2;3500;143758
MERGE_SORT;2;3500;142834
MERGE_SORT;2;3500;142845
MERGE_SORT;2;3500;143300
MERGE_SORT;2;3500;144112
MERGE_SORT;2;3500;142625
MERGE_SORT;2;3500;145213
MERGE_SORT;2;3500;143121
MERGE_SORT;2;3500;142376
MERGE_SORT;2;3500;143073
MERGE_SORT;2;3500;141569
MERGE_SORT;2;3500;141241
MERGE_SORT;2;3500;144072
MERGE_SORT;2;3500;151146
MERGE_SORT;2;3500;139686
MERGE_SORT;2;3500;142180
MERGE_SORT;2;3500;144150
MERGE_SORT;2;3500;141320
MERGE_SORT;2;3500;142187
MERGE_SORT;2;3500;140570
MERGE_SORT;2;3500;143663
MERGE_SORT;2;3500;142123
MERGE_SORT;2;3500;141753
MERGE_SORT;2;3500;142128
MERGE_SORT;2;3500;157732
MERGE_SORT;2;3500;144218
MERGE_SORT;3;3500;112885
MERGE_SORT;3;3500;111899
MERGE_SORT;3;3500;113904
MERGE_SORT;3;3500;114534
MERGE_SORT;3;3500;113858
MERGE_SORT;3;3500;114391
MERGE_SORT;3;3500;114196
MERGE_SORT;3;3500;114050
MERGE_SORT;3;3500;114077
MERGE_SORT;3;3500;117028
MERGE_SORT;3;3500;112554
MERGE_SORT;3;3500;110439
MERGE_SORT;3;3500;110795
MERGE_SORT;3;3500;110727
MERGE_SORT;3;3500;110368
MERGE_SORT;3;3500;111601
MERGE_SORT;3;3500;110998
MERGE_SORT;3;3500;110668
MERGE_SORT;3;3500;111142
MERGE_SORT;3;3500;110550
MERGE_SORT;3;3500;110264
MERGE_SORT;3;3500;110632
MERGE_SORT;3;3500;110684
MERGE_SORT;3;3500;119267
MERGE_SORT;3;3500;112343
MERGE_SORT;3;3500;111006
MERGE_SORT;3;3500;112405
MERGE_SORT;3;3500;110579
MERGE_SORT;3;3500;110551
MERGE_SORT;3;3500;111774
MERGE_SORT;3;3500;110885
MERGE_SORT;3;3500;111788
MERGE_SORT;3;3500;110404
MERGE_SORT;3;3500;111278
MERGE_SORT;3;3500;110865
MERGE_SORT;3;3500;110614
MERGE_SORT;3;3500;120737
MERGE_SORT;3;3500;110909
MERGE_SORT;3;3500;110642
MERGE_SORT;3;3500;110957
MERGE_SORT;3;3500;110513
MERGE_SORT;3;3500;110636
MERGE_SORT;3;3500;110658
MERGE_SORT;3;3500;111765
MERGE_SORT;3;3500;111181
MERGE_SORT;3;3500;110796
MERGE_SORT;3;3500;111456
MERGE_SORT;3;3500;110922
MERGE_SORT;3;3500;110694
MERGE_SORT;3;3500;114149
QUICK_SORT;0;3500;8474286
QUICK_SORT;0;3500;8549049
QUICK_SORT;0;3500;8361961
QUICK_SORT;0;3500;8513534
QUICK_SORT;0;3500;8302829
QUICK_SORT;0;3500;8427426
QUICK_SORT;0;3500;8354422
QUICK_SORT;0;3500;8522265
QUICK_SORT;0;3500;8657439
QUICK_SORT;0;3500;8484184
QUICK_SORT;0;3500;8495322
QUICK_SORT;0;3500;8648839
QUICK_SORT;0;3500;8606143
QUICK_SORT;0;3500;8413144
QUICK_SORT;0;3500;8626837
QUICK_SORT;0;3500;8606819
QUICK_SORT;0;3500;8433378
QUICK_SORT;0;3500;8519478
QUICK_SORT;0;3500;8669174
QUICK_SORT;0;3500;8621414
QUICK_SORT;0;3500;8471465
QUICK_SORT;0;3500;8464430
QUICK_SORT;0;3500;8604202
QUICK_SORT;0;3500;8674770
QUICK_SORT;0;3500;8448097
QUICK_SORT;0;3500;8456327
QUICK_SORT;0;3500;8684422
QUICK_SORT;0;3500;8402668
QUICK_SORT;0;3500;8439154
QUICK_SORT;0;3500;8574642
QUICK_SORT;0;3500;8372993
QUICK_SORT;0;3500;8584256
QUICK_SORT;0;3500;8559043
QUICK_SORT;0;3500;8563456
QUICK_SORT;0;3500;8337238
QUICK_SORT;0;3500;8707715
QUICK_SORT;0;3500;8623110
QUICK_SORT;0;3500;8536443
QUICK_SORT;0;3500;8541135
QUICK_SORT;0;3500;8566020
QUICK_SORT;0;3500;8418615
QUICK_SORT;0;3500;8644959
QUICK_SORT;0;3500;8557715
QUICK_SORT;0;3500;8527050
QUICK_SORT;0;3500;8600645
QUICK_SORT;0;3500;8699174
QUICK_SORT;0;3500;8710706
QUICK_SORT;0;3500;8427484
QUICK_SORT;0;3500;8695447
QUICK_SORT;0;3500;8630775
QUICK_SORT;1;3500;6951084
QUICK_SORT;1;3500;6722232
QUICK_SORT;1;3500;6743433
QUICK_SORT;1;3500;6755600
QUICK_SORT;1;3500;6828587
QUICK_SORT;1;3500;6828753
QUICK_SORT;1;3500;6923557
QUICK_SORT;1;3500;6842657
QUICK_SORT;1;3500;6990687
QUICK_SORT;1;3500;6894502
QUICK_SORT;1;3500;6995590
QUICK_SORT;1;3500;6699535
QUICK_SORT;1;3500;7039753
QUICK_SORT;1;3500;6856429
QUICK_SORT;1;3500;6827819
QUICK_SORT;1;3500;6895157
QUICK_SORT;1;3500;6907648
QUICK_SORT;1;3500;6930447
QUICK_SORT;1;3500;6914256
QUICK_SORT;1;3500;6896585
QUICK_SORT;1;3500;6844929
QUICK_SORT;1;3500;6781012
QUICK_SORT;1;3500;6794299
QUICK_SORT;1;3500;6814721
QUICK_SORT;1;3500;6759458
QUICK_SORT;1;3500;6886947
QUICK_SORT;1;3500;6889979
QUICK_SORT;1;3500;6837932
QUICK_SORT;1;3500;7059151
QUICK_SORT;1;3500;6893626
QUICK_SORT;1;3500;6784976
QUICK_SORT;1;3500;6706256
QUICK_SORT;1;3500;6887185
QUICK_SORT;1;3500;6955579
QUICK_SORT;1;3500;6720154
QUICK_SORT;1;3500;7089848
QUICK_SORT;1;3500;6794538
QUICK_SORT;1;3500;6793315
QUICK_SORT;1;3500;6898993
QUICK_SORT;1;3500;6812088
QUICK_SORT;1;3500;6970745
QUICK_SORT;1;3500;7050992
QUICK_SORT;1;3500;6870868
QUICK_SORT;1;3500;6957338
QUICK_SORT;1;3500;6912061
QUICK_SORT;1;3500;6773186
QUICK_SORT;1;3500;6776358
QUICK_SORT;1;3500;6836151
QUICK_SORT;1;3500;6921474
QUICK_SORT;1;3500;6700598
QUICK_SORT;2;3500;1675419
QUICK_SORT;2;3500;1771425
QUICK_SORT;2;3500;1750651
QUICK_SORT;2;3500;1660060
QUICK_SORT;2;3500;1677529
QUICK_SORT;2;3500;1638322
QUICK_SORT;2;3500;1689431
QUICK_SORT;2;3500;1718823
QUICK_SORT;2;3500;1704563
QUICK_SORT;2;3500;1672198
QUICK_SORT;2;3500;1684305
QUICK_SORT;2;3500;1686583
QUICK_SORT;2;3500;1684242
QUICK_SORT;2;3500;1683311
QUICK_SORT;2;3500;1757159
QUICK_SORT;2;3500;1687280
QUICK_SORT;2;3500;1647177
QUICK_SORT;2;3500;1681401
QUICK_SORT;2;3500;1656875
QUICK_SORT;2;3500;1694629
QUICK_SORT;2;3500;1685168
QUICK_SORT;2;3500;1714447
QUICK_SORT;2;3500;1694438
QUICK_SORT;2;3500;1691430
QUICK_SORT;2;3500;1657290
QUICK_SORT;2;3500;1722893
QUICK_SORT;2;3500;1717989
QUICK_SORT;2;3500;1665064
QUICK_SORT;2;3500;1675385
QUICK_SORT;2;3500;1654179
QUICK_SORT;2;3500;1719088
QUICK_SORT;2;3500;1663355
QUICK_SORT;2;3500;1681922
QUICK_SORT;2;3500;1712575
QUICK_SORT;2;3500;1655590
QUICK_SORT;2;3500;1723530
QUICK_SORT;2;3500;1651830
QUICK_SORT;2;3500;1679667
QUICK_SORT;2;3500;1683367
QUICK_SORT;2;3500;1699820
QUICK_SORT;2;3500;1694217
QUICK_SORT;2;3500;1689318
QUICK_SORT;2;3500;1683025
QUICK_SORT;2;3500;1677670
QUICK_SORT;2;3500;1706452
QUICK_SORT;2;3500;1648196
QUICK_SORT;2;3500;1665883
QUICK_SORT;2;3500;1671660
QUICK_SORT;2;3500;1744203
QUICK_SORT;2;3500;1659664
QUICK_SORT;3;3500;2225814
QUICK_SORT;3;3500;2238528
QUICK_SORT;3;3500;2222373
QUICK_SORT;3;3500;2224888
QUICK_SORT;3;3500;2239417
QUICK_SORT;3;3500;2238363
QUICK_SORT;3;3500;2222698
QUICK_SORT;3;3500;2232232
QUICK_SORT;3;3500;2237033
QUICK_SORT;3;3500;2222155
QUICK_SORT;3;3500;2238074
QUICK_SORT;3;3500;2224305
QUICK_SORT;3;3500;2223684
QUICK_SORT;3;3500;2222111
QUICK_SORT;3;3500;2238438
QUICK_SORT;3;3500;2223646
QUICK_SORT;3;3500;2222199
QUICK_SORT;3;3500;2221924
QUICK_SORT;3;3500;2238817
QUICK_SORT;3;3500;2238173
QUICK_SORT;3;3500;2222833
QUICK_SORT;3;3500;2235630
QUICK_SORT;3;3500;2239436
QUICK_SORT;3;3500;2221893
QUICK_SORT;3;3500;2222422
QUICK_SORT;3;3500;2224206
QUICK_SORT;3;3500;2238078
QUICK_SORT;3;3500;2222882
QUICK_SORT;3;3500;2225422
QUICK_SORT;3;3500;2224250
QUICK_SORT;3;3500;2222522
QUICK_SORT;3;3500;2224606
QUICK_SORT;3;3500;2224264
QUICK_SORT;3;3500;2224041
QUICK_SORT;3;3500;2222107
QUICK_SORT;3;3500;2238895
QUICK_SORT;3;3500;2224175
QUICK_SORT;3;3500;2222496
QUICK_SORT;3;3500;2223269
QUICK_SORT;3;3500;2237927
QUICK_SORT;3;3500;2224020
QUICK_SORT;3;3500;2222604
QUICK_SORT;3;3500;2231131
QUICK_SORT;3;3500;2238470
QUICK_SORT;3;3500;2222976
QUICK_SORT;3;3500;2222914
QUICK_SORT;3;3500;2237741
QUICK_SORT;3;3500;2237182
QUICK_SORT;3;3500;2222284
QUICK_SORT;3;3500;2231631
BINARY_INSERTION_SORT;0;3500;218059
BINARY_INSERTION_SORT;0;3500;209470
BINARY_INSERTION_SORT;0;3500;210045
BINARY_INSERTION_SORT;0;3500;212102
BINARY_INSERTION_SORT;0;3500;208029
BINARY_INSERTION_SORT;0;3500;208798
BINARY_INSERTION_SORT;0;3500;221060
BINARY_INSERTION_SORT;0;3500;213251
BINARY_INSERTION_SORT;0;3500;216847
BINARY_INSERTION_SORT;0;3500;206964
BINARY_INSERTION_SORT;0;3500;209014
BINARY_INSERTION_SORT;0;3500;215653
BINARY_INSERTION_SORT;0;3500;214420
BINARY_INSERTION_SORT;0;3500;213022
BINARY_INSERTION_SORT;0;3500;213748
BINARY_INSERTION_SORT;0;3500;212039
BINARY_INSERTION_SORT;0;3500;214978
BINARY_INSERTION_SORT;0;3500;205401
BINARY_INSERTION_SORT;0;3500;211718
BINARY_INSERTION_SORT;0;3500;226036
BINARY_INSERTION_SORT;0;3500;220989
BINARY_INSERTION_SORT;0;3500;210801
BINARY_INSERTION_SORT;0;3500;216619
BINARY_INSERTION_SORT;0;3500;211457
BINARY_INSERTION_SORT;0;3500;216756
BINARY_INSERTION_SORT;0;3500;232145
BINARY_INSERTION_SORT;0;3500;208702
BINARY_INSERTION_SORT;0;3500;212517
BINARY_INSERTION_SORT;0;3500;211774
BINARY_INSERTION_SORT;0;3500;211837
BINARY_INSERTION_SORT;0;3500;214934
BINARY_INSERTION_SORT;0;3500;214219
BINARY_INSERTION_SORT;0;3500;215499
BINARY_INSERTION_SORT;0;3500;214485
BINARY_INSERTION_SORT;0;3500;212392
BINARY_INSERTION_SORT;0;3500;210551
BINARY_INSERTION_SORT;0;3500;204207
BINARY_INSERTION_SORT;0;3500;206351
BINARY_INSERTION_SORT;0;3500;211649
BINARY_INSERTION_SORT;0;3500;215540
BINARY_INSERTION_SORT;0;3500;215699
BINARY_INSERTION_SORT;0;3500;211604
BINARY_INSERTION_SORT;0;3500;213128
BINARY_INSERTION_SORT;0;3500;210051
BINARY_INSERTION_SORT;0;3500;213509
BINARY_INSERTION_SORT;0;3500;208451
BINARY_INSERTION_SORT;0;3500;218550
BINARY_INSERTION_SORT;0;3500;208571
BINARY_INSERTION_SORT;0;3500;211409
BINARY_INSERTION_SORT;0;3500;215689
BINARY_INSERTION_SORT;1;3500;290700
BINARY_INSERTION_SORT;1;3500;292117
BINARY_INSERTION_SORT;1;3500;288203
BINARY_INSERTION_SORT;1;3500;289851
BINARY_INSERTION_SORT;1;3500;291570
BINARY_INSERTION_SORT;1;3500;290247
BINARY_INSERTION_SORT;1;3500;290628
BINARY_INSERTION_SORT;1;3500;304835
BINARY_INSERTION_SORT;1;3500;290527
BINARY_INSERTION_SORT;1;3500;290815
BINARY_INSERTION_SORT;1;3500;289424
BINARY_INSERTION_SORT;1;3500;290155
BINARY_INSERTION_SORT;1;3500;291626
BINARY_INSERTION_SORT;1;3500;290188
BINARY_INSERTION_SORT;1;3500;288846
BINARY_INSERTION_SORT;1;3500;288243
BINARY_INSERTION_SORT;1;3500;289190
BINARY_INSERTION_SORT;1;3500;297736
BINARY_INSERTION_SORT;1;3500;296522
BINARY_INSERTION_SORT;1;3500;290951
BINARY_INSERTION_SORT;1;3500;291776
BINARY_INSERTION_SORT;1;3500;292172
BINARY_INSERTION_SORT;1;3500;288326
BINARY_INSERTION_SORT;1;3500;289385
BINARY_INSERTION_SORT;1;3500;291735
BINARY_INSERTION_SORT;1;3500;290872
BINARY_INSERTION_SORT;1;3500;290696
BINARY_INSERTION_SORT;1;3500;290795
BINARY_INSERTION_SORT;1;3500;303765
BINARY_INSERTION_SORT;1;3500;290301
BINARY_INSERTION_SORT;1;3500;288147
BINARY_INSERTION_SORT;1;3500;289888
BINARY_INSERTION_SORT;1;3500;288508
BINARY_INSERTION_SORT;1;3500;289354
BINARY_INSERTION_SORT;1;3500;290037
BINARY_INSERTION_SORT;1;3500;289824
BINARY_INSERTION_SORT;1;3500;292299
BINARY_INSERTION_SORT;1;3500;289716
BINARY_INSERTION_SORT;1;3500;307955
BINARY_INSERTION_SORT;1;3500;292248
BINARY_INSERTION_SORT;1;3500;291671
BINARY_INSERTION_SORT;1;3500;290607
BINARY_INSERTION_SORT;1;3500;292220
BINARY_INSERTION_SORT;1;3500;292329
BINARY_INSERTION_SORT;1;3500;289634
BINARY_INSERTION_SORT;1;3500;290174
BINARY_INSERTION_SORT;1;3500;289248
BINARY_INSERTION_SORT;1;3500;291176
BINARY_INSERTION_SORT;1;3500;304220
BINARY_INSERTION_SORT;1;3500;289817
BINARY_INSERTION_SORT;2;3500;65453
BINARY_INSERTION_SORT;2;3500;64994
BINARY_INSERTION_SORT;2;3500;64293
BINARY_INSERTION_SORT;2;3500;64993
BINARY_INSERTION_SORT;2;3500;62881
BINARY_INSERTION_SORT;2;3500;63659
BINARY_INSERTION_SORT;2;3500;62164
BINARY_INSERTION_SORT;2;3500;63548
BINARY_INSERTION_SORT;2;3500;61376
BINARY_INSERTION_SORT;2;3500;64258
BINARY_INSERTION_SORT;2;3500;62572
BINARY_INSERTION_SORT;2;3500;63411
BINARY_INSERTION_SORT;2;3500;63960
BINARY_INSERTION_SORT;2;3500;64255
BINARY_INSERTION_SORT;2;3500;64581
BINARY_INSERTION_SORT;2;3500;62203
BINARY_INSERTION_SORT;2;3500;62443
BINARY_INSERTION_SORT;2;3500;62481
BINARY_INSERTION_SORT;2;3500;65594
BINARY_INSERTION_SORT;2;3500;62647
BINARY_INSERTION_SORT;2;3500;62321
BINARY_INSERTION_SORT;2;3500;64690
BINARY_INSERTION_SORT;2;3500;64040
BINARY_INSERTION_SORT;2;3500;64073
BINARY_INSERTION_SORT;2;3500;62742
BINARY_INSERTION_SORT;2;3500;63507
BINARY_INSERTION_SORT;2;3500;63742
BINARY_INSERTION_SORT;2;3500;63787
BINARY_INSERTION_SORT;2;3500;70343
BINARY_INSERTION_SORT;2;3500;63318
BINARY_INSERTION_SORT;2;3500;65738
BINARY_INSERTION_SORT;2;3500;61706
BINARY_INSERTION_SORT;2;3500;62912
BINARY_INSERTION_SORT;2;3500;64454
BINARY_INSERTION_SORT;2;3500;64323
BINARY_INSERTION_SORT;2;3500;64848
BINARY_INSERTION_SORT;2;3500;65282
BINARY_INSERTION_SORT;2;3500;64584
BINARY_INSERTION_SORT;2;3500;65221
BINARY_INSERTION_SORT;2;3500;66444
BINARY_INSERTION_SORT;2;3500;63735
BINARY_INSERTION_SORT;2;3500;63149
BINARY_INSERTION_SORT;2;3500;63951
BINARY_INSERTION_SORT;2;3500;68957
BINARY_INSERTION_SORT;2;3500;62965
BINARY_INSERTION_SORT;2;3500;65099
BINARY_INSERTION_SORT;2;3500;62539
BINARY_INSERTION_SORT;2;3500;62456
BINARY_INSERTION_SORT;2;3500;62627
BINARY_INSERTION_SORT;2;3500;64141
BINARY_INSERTION_SORT;3;3500;240442
BINARY_INSERTION_SORT;3;3500;241214
BINARY_INSERTION_SORT;3;3500;240101
BINARY_INSERTION_SORT;3;3500;239016
BINARY_INSERTION_SORT;3;3500;238770
BINARY_INSERTION_SORT;3;3500;242523
BINARY_INSERTION_SORT;3;3500;240593
BINARY_INSERTION_SORT;3;3500;240426
BINARY_INSERTION_SORT;3;3500;240563
BINARY_INSERTION_SORT;3;3500;241433
BINARY_INSERTION_SORT;3;3500;240176
BINARY_INSERTION_SORT;3;3500;238685
BINARY_INSERTION_SORT;3;3500;240150
BINARY_INSERTION_SORT;3;3500;256159
BINARY_INSERTION_SORT;3;3500;240906
BINARY_INSERTION_SORT;3;3500;238935
BINARY_INSERTION_SORT;3;3500;238928
BINARY_INSERTION_SORT;3;3500;238945
BINARY_INSERTION_SORT;3;3500;241172
BINARY_INSERTION_SORT;3;3500;240557
BINARY_INSERTION_SORT;3;3500;260539
BINARY_INSERTION_SORT;3;3500;240659
BINARY_INSERTION_SORT;3;3500;240697
BINARY_INSERTION_SORT;3;3500;240506
BINARY_INSERTION_SORT;3;3500;239932
BINARY_INSERTION_SORT;3;3500;239112
BINARY_INSERTION_SORT;3;3500;240346
BINARY_INSERTION_SORT;3;3500;241700
BINARY_INSERTION_SORT;3;3500;240429
BINARY_INSERTION_SORT;3;3500;240000
BINARY_INSERTION_SORT;3;3500;255154
BINARY_INSERTION_SORT;3;3500;239676
BINARY_INSERTION_SORT;3;3500;241290
BINARY_INSERTION_SORT;3;3500;241484
BINARY_INSERTION_SORT;3;3500;239593
BINARY_INSERTION_SORT;3;3500;239478
BINARY_INSERTION_SORT;3;3500;240522
BINARY_INSERTION_SORT;3;3500;241115
BINARY_INSERTION_SORT;3;3500;238985
BINARY_INSERTION_SORT;3;3500;240827
BINARY_INSERTION_SORT;3;3500;240192
BINARY_INSERTION_SORT;3;3500;240518
BINARY_INSERTION_SORT;3;3500;239731
BINARY_INSERTION_SORT;3;3500;238944
BINARY_INSERTION_SORT;3;3500;240285
BINARY_INSERTION_SORT;3;3500;240936
BINARY_INSERTION_SORT;3;3500;239993
BINARY_INSERTION_SORT;3;3500;257352
BINARY_INSERTION_SORT;3;3500;239340
BINARY_INSERTION_SORT;3;3500;238492
INSERTION_SORT;0;3500;13777667
INSERTION_SORT;0;3500;13627790
INSERTION_SORT;0;3500;13610909
INSERTION_SORT;0;3500;14009821
INSERTION_SORT;0;3500;13713614
INSERTION_SORT;0;3500;13789522
INSERTION_SORT;0;3500;13925418
INSERTION_SORT;0;3500;13740802
INSERTION_SORT;0;3500;13564229
INSERTION_SORT;0;3500;13564962
INSERTION_SORT;0;3500;13481616
INSERTION_SORT;0;3500;13724843
INSERTION_SORT;0;3500;13737991
INSERTION_SORT;0;3500;13656167
INSERTION_SORT;0;3500;13769625
INSERTION_SORT;0;3500;13815810
INSERTION_SORT;0;3500;13720556
INSERTION_SORT;0;3500;13420873
INSERTION_SORT;0;3500;13494744
INSERTION_SORT;0;3500;13723920
INSERTION_SORT;0;3500;14097122
INSERTION_SORT;0;3500;13516866
INSERTION_SORT;0;3500;13695307
INSERTION_SORT;0;3500;13945094
INSERTION_SORT;0;3500;13410645
INSERTION_SORT;0;3500;13795571
INSERTION_SORT;0;3500;13436311
INSERTION_SORT;0;3500;13557055
INSERTION_SORT;0;3500;13753213
INSERTION_SORT;0;3500;13528273
INSERTION_SORT;0;3500;13584231
INSERTION_SORT;0;3500;13288731
INSERTION_SORT;0;3500;13581336
INSERTION_SORT;0;3500;13740177
INSERTION_SORT;0;3500;13263214
INSERTION_SORT;0;3500;13645633
INSERTION_SORT;0;3500;13382446
INSERTION_SORT;0;3500;13690090
INSERTION_SORT;0;3500;13876653
INSERTION_SORT;0;3500;13743388
INSERTION_SORT;0;3500;13912902
INSERTION_SORT;0;3500;13633928
INSERTION_SORT;0;3500;13809612
INSERTION_SORT;0;3500;13706603
INSERTION_SORT;0;3500;13887592
INSERTION_SORT;0;3500;13560238
INSERTION_SORT;0;3500;13635393
INSERTION_SORT;0;3500;13793052
INSERTION_SORT;0;3500;13769862
INSERTION_SORT;0;3500;13822320
INSERTION_SORT;1;3500;16364564
INSERTION_SORT;1;3500;16358404
INSERTION_SORT;1;3500;16396552
INSERTION_SORT;1;3500;16331152
INSERTION_SORT;1;3500;16391640
INSERTION_SORT;1;3500;16580321
INSERTION_SORT;1;3500;16521642
INSERTION_SORT;1;3500;16665263
INSERTION_SORT;1;3500;16600422
INSERTION_SORT;1;3500;16398764
INSERTION_SORT;1;3500;16569288
INSERTION_SORT;1;3500;16342518
INSERTION_SORT;1;3500;16225382
INSERTION_SORT;1;3500;16073910
INSERTION_SORT;1;3500;16488458
INSERTION_SORT;1;3500;16482610
INSERTION_SORT;1;3500;16636230
INSERTION_SORT;1;3500;16384111
INSERTION_SORT;1;3500;16341299
INSERTION_SORT;1;3500;16514172
INSERTION_SORT;1;3500;16458441
INSERTION_SORT;1;3500;16331286
INSERTION_SORT;1;3500;16141719
INSERTION_SORT;1;3500;16484828
INSERTION_SORT;1;3500;16402595
INSERTION_SORT;1;3500;16129250
INSERTION_SORT;1;3500;16589608
INSERTION_SORT;1;3500;16616234
INSERTION_SORT;1;3500;16203709
INSERTION_SORT;1;3500;16761919
INSERTION_SORT;1;3500;15990391
INSERTION_SORT;1;3500;16289791
INSERTION_SORT;1;3500;16712618
INSERTION_SORT;1;3500;16484396
INSERTION_SORT;1;3500;16326306
INSERTION_SORT;1;3500;16502594
INSERTION_SORT;1;3500;16419785
INSERTION_SORT;1;3500;16004970
INSERTION_SORT;1;3500;16411605
INSERTION_SORT;1;3500;16818919
INSERTION_SORT;1;3500;16418613
INSERTION_SORT;1;3500;16665370
INSERTION_SORT;1;3500;16574855
INSERTION_SORT;1;3500;16423432
INSERTION_SORT;1;3500;16573885
INSERTION_SORT;1;3500;16410148
INSERTION_SORT;1;3500;16111615
INSERTION_SORT;1;3500;16405033
INSERTION_SORT;1;3500;16147148
INSERTION_SORT;1;3500;16549211
INSERTION_SORT;2;3500;858650
INSERTION_SORT;2;3500;802274
INSERTION_SORT;2;3500;880007
INSERTION_SORT;2;3500;955453
INSERTION_SORT;2;3500;716742
